⸮91211.00
-251881.00
205.67,-1568.58,1055
205.72,-1569.15,1056
206.02,-1569.08,1064
206.12,-1568.60,1076
205.96,-1568.06,1088
205.61,-1566.99,1099
206.25,-1566.19,1112
206.82,-1565.69,1123
206.11,-1565.68,1135
206.37,-1566.34,1146
206.17,-1566.76,1159
206.00,-1568.20,1170
206.27,-1568.81,1182
205.54,-1569.65,1193
205.52,-1569.74,1206
205.82,-1569.10,1217
206.70,-1568.33,1229
206.51,-1566.78,1241
205.06,-1566.69,1253
205.83,-1566.25,1264
206.98,-1566.26,1276
207.08,-1566.43,1288
207.03,-1566.25,1300
205.68,-1567.56,1311
205.22,-1568.12,1324
206.47,-1569.04,1335
206.46,-1569.32,1347
205.36,-1568.77,1358
204.52,-1569.08,1371
206.66,-1568.27,1382
206.57,-1567.60,1393
205.81,-1566.58,1405
206.02,-1565.45,1417
206.50,-1565.73,1429
207.20,-1565.62,1440
206.45,-1566.43,1453
205.47,-1567.35,1464
205.95,-1568.17,1476
206.59,-1569.21,1487
206.54,-1569.15,1500
205.72,-1569.44,1511
204.73,-1568.60,1523
205.66,-1568.35,1534
207.24,-1567.47,1547
206.87,-1566.38,1558
206.10,-1566.15,1570
205.97,-1565.73,1582
206.40,-1566.51,1594
206.98,-1567.02,1605
207.04,-1567.68,1617
205.64,-1568.72,1629
204.91,-1568.82,1641
205.56,-1569.51,1652
206.10,-1568.73,1665
206.41,-1567.79,1676
205.88,-1567.19,1688
207.00,-1566.44,1699
206.77,-1566.60,1712
206.00,-1566.27,1723
205.45,-1566.63,1735
206.25,-1566.93,1746
207.07,-1567.14,1759
206.07,-1568.13,1770
205.69,-1568.50,1782
205.46,-1569.33,1794
205.84,-1569.40,1806
206.28,-1568.88,1817
205.51,-1568.16,1829
205.09,-1567.10,1841
205.66,-1566.60,1853
207.30,-1565.55,1864
207.29,-1565.33,1876
205.85,-1566.19,1888
205.50,-1567.16,1900
206.43,-1568.65,1911
207.13,-1568.95,1924
205.71,-1569.17,1935
204.74,-1569.36,1947
205.49,-1569.14,1958
206.33,-1569.14,1971
206.91,-1568.06,1982
206.40,-1567.22,1994
205.36,-1566.46,2006
207.15,-1566.02,2018
206.21,-1566.16,2029
206.40,-1566.03,2041
206.43,-1566.93,2053
206.12,-1567.48,2065
206.94,-1568.33,2076
205.78,-1569.24,2088
204.08,-1569.38,2100
205.57,-1569.70,2112
207.01,-1568.60,2123
206.57,-1567.56,2136
206.27,-1566.37,2147
205.81,-1565.66,2158
206.30,-1566.29,2170
207.65,-1566.33,2182
206.13,-1566.82,2194
205.52,-1567.10,2205
205.91,-1567.91,2217
205.29,-1568.73,2229
206.97,-1568.84,2241
205.80,-1569.01,2252
204.15,-1568.74,2265
206.48,-1568.44,2276
206.72,-1567.99,2288
206.20,-1566.91,2299
205.80,-1566.50,2312
206.06,-1565.81,2323
207.15,-1565.79,2335
206.14,-1566.32,2347
205.54,-1566.82,2359
205.64,-1568.20,2370
206.86,-1568.92,2382
206.52,-1569.43,2394
205.08,-1569.15,2406
205.16,-1568.49,2417
205.53,-1568.16,2429
205.94,-1566.97,2441
206.83,-1566.65,2453
205.94,-1566.10,2464
205.35,-1566.16,2477
207.58,-1566.72,2488
207.68,-1566.73,2500
205.61,-1567.38,2511
205.09,-1567.78,2524
205.43,-1568.59,2535
205.62,-1569.40,2547
205.71,-1568.87,2558
205.53,-1568.75,2571
205.54,-1567.93,2582
206.08,-1567.41,2594
206.44,-1566.82,2606
206.50,-1566.14,2618
205.65,-1566.04,2629
206.01,-1565.98,2641
206.54,-1566.93,2653
206.04,-1567.45,2665
205.50,-1568.20,2676
205.37,-1569.06,2689
205.97,-1568.76,2700
206.80,-1568.89,2712
205.41,-1568.60,2723
205.06,-1568.20,2736
206.37,-1567.52,2747
206.74,-1566.21,2759
205.96,-1565.92,2770
205.89,-1565.39,2783
205.96,-1566.19,2794
205.86,-1567.00,2806
