00,8⸮897921.00
-277961.00
-277813.00,898252.00,1134
-277530.00,898221.00,1136
-276933.00,898313.00,1137
-278254.00,898267.00,1148
-278534.00,897947.00,1160
-277206.00,897862.00,1171
-277416.00,897800.00,1183
-278439.00,897902.00,1195
-278097.00,898100.00,1207
-277960.00,898101.00,1218
-277765.00,897903.00,1230
-277161.00,897803.00,1242
-277845.00,897898.00,1254
-278671.00,897940.00,1265
-278343.00,898069.00,1277
-277009.00,898153.00,1289
-277125.00,898070.00,1301
-278169.00,897986.00,1312
-278152.00,897734.00,1324
-278159.00,897546.00,1336
-277905.00,897644.00,1347
-277673.00,897902.00,1359
-278514.00,897903.00,1371
-278563.00,897995.00,1383
-277315.00,897959.00,1394
-277289.00,897953.00,1406
-278693.00,897845.00,1418
-278471.00,897795.00,1430
-277922.00,897817.00,1441
-277916.00,897731.00,1454
-277796.00,898003.00,1465
-277850.00,898335.00,1476
-278064.00,898324.00,1488
-277861.00,898087.00,1500
-277014.00,897847.00,1512
-277353.00,897764.00,1523
-278407.00,897751.00,1536
-277528.00,897850.00,1547
-277992.00,898029.00,1559
-278058.00,898162.00,1570
-277640.00,898273.00,1583
-277865.00,898219.00,1594
-277702.00,898059.00,1606
-277536.00,897992.00,1617
-278173.00,897955.00,1630
-277592.00,897981.00,1641
-277527.00,898092.00,1652
-277851.00,898085.00,1665
-277594.00,898056.00,1676
-277706.00,898101.00,1688
-278262.00,898052.00,1699
-277574.00,898100.00,1712
-277506.00,898142.00,1723
-278385.00,898223.00,1735
-277803.00,898204.00,1746
-277433.00,898113.00,1759
-277662.00,898124.00,1770
-277649.00,898115.00,1782
-277677.00,898055.00,1794
-278239.00,898039.00,1805
-278177.00,897969.00,1817
-277106.00,897992.00,1828
-277952.00,898050.00,1841
-278467.00,898046.00,1852
-277070.00,898244.00,1864
-277555.00,898182.00,1875
-278302.00,898105.00,1888
-277976.00,897952.00,1899
-278077.00,897915.00,1911
-278323.00,898040.00,1923
-277422.00,898167.00,1935
-278839.00,898208.00,1946
-277795.00,898101.00,1957
-277461.00,898004.00,1970
-278074.00,897880.00,1981
-278330.00,897907.00,1993
-278193.00,898058.00,2004
-278170.00,898079.00,2017
-277944.00,897925.00,2028
-277536.00,898045.00,2040
-278329.00,898068.00,2052
-278664.00,897797.00,2064
-277641.00,897752.00,2075
-277016.00,897816.00,2087
-277823.00,898081.00,2099
-278243.00,898391.00,2110
-277913.00,898282.00,2122
-277589.00,898107.00,2134
-277354.00,897826.00,2146
-277838.00,897657.00,2157
-278216.00,897674.00,2169
-278144.00,897918.00,2181
-278428.00,898300.00,2193
-278112.00,898553.00,2204
-277717.00,898408.00,2216
-278086.00,898179.00,2228
-277935.00,898064.00,2240
-277269.00,897827.00,2251
-277645.00,897697.00,2264
-277622.00,897699.00,2275
-277364.00,898049.00,2286
-277805.00,898278.00,2298
-277499.00,898428.00,2310
-277511.00,898569.00,2322
-277690.00,898355.00,2333
-277729.00,898073.00,2345
-277757.00,897824.00,2357
-277420.00,897703.00,2369
-277808.00,897840.00,2380
-278014.00,898086.00,2393
-277479.00,898108.00,2404
-277921.00,898142.00,2416
-277675.00,898312.00,2427
-276959.00,898317.00,2439
-277874.00,898388.00,2451
-277877.00,898364.00,2462
-277511.00,898239.00,2475
-277885.00,898203.00,2486
-278337.00,898148.00,2498
-277647.00,898101.00,2509
-277182.00,898109.00,2522
-278087.00,898040.00,2533
-277649.00,898217.00,2545
-277177.00,898360.00,2556
-277993.00,898276.00,2569
-277984.00,898200.00,2580
-277583.00,898148.00,2591
-277850.00,897897.00,2604
-278072.00,897950.00,2615
-277199.00,897984.00,2627
-277658.00,898054.00,2638
-278276.00,898138.00,2651
-277488.00,898188.00,2662
-277248.00,898207.00,2674
-277545.00,898224.00,2685
-277793.00,898112.00,2698
-278131.00,897958.00,2709
-277934.00,897770.00,2721
-278582.00,897803.00,2733
-278034.00,897864.00,2744
-277237.00,898048.00,2756
-277701.00,898115.00,2767
-277469.00,898095.00,2780
-277476.00,898007.00,2791
-278379.00,897912.00,2803
-278172.00,897829.00,2814
-277487.00,897792.00,2827
-278254.00,897830.00,2838
-278160.00,897920.00,2850
-277366.00,897841.00,2862
-278091.00,897784.00,2874
-278415.00,897944.00,2885
-278063.00,898168.00,2896
-277672.00,898275.00,2909
-277629.00,898254.00,2920
-277670.00,898080.00,2932
-277703.00,897902.00,2944
-277973.00,897692.00,2956
-277686.00,897782.00,2967
-277509.00,897951.00,2979
-278174.00,898145.00,2991
-277721.00,898336.00,3003
-277238.00,898300.00,3014
-277448.00,898255.00,3026
-277666.00,898176.00,3038
-278081.00,897880.00,3049
