1000001.00
-285825.00
-285049.00,-3.03,1134
-283858.00,-2.75,1136
-284235.00,-2.86,1147
-284349.00,-3.00,1160
-284867.00,-3.18,1171
-284435.00,-3.29,1183
-283946.00,-3.26,1195
-284451.00,-3.15,1207
-284935.00,-3.12,1218
-284840.00,-3.14,1230
-284167.00,-3.12,1242
-284983.00,-3.06,1254
-285524.00,-3.11,1265
-284320.00,-3.00,1276
-284730.00,-2.90,1289
-284535.00,-2.97,1300
-283312.00,-3.09,1312
-285166.00,-3.21,1324
-285243.00,-3.11,1336
-283696.00,-3.08,1347
-284231.00,-3.08,1359
-284793.00,-3.12,1371
-284644.00,-3.08,1383
-285306.00,-3.00,1394
-284841.00,-2.85,1406
-284314.00,-2.93,1418
-284606.00,-3.11,1429
-284378.00,-3.08,1441
-284445.00,-3.13,1453
-284166.00,-3.10,1465
-284382.00,-3.04,1476
-284890.00,-3.03,1488
-284193.00,-3.07,1500
-284450.00,-3.05,1512
-284445.00,-2.95,1523
-284413.00,-3.07,1536
-284435.00,-3.19,1547
-283394.00,-3.15,1559
-284831.00,-3.09,1570
-285044.00,-3.02,1582
-284591.00,-3.02,1594
-285143.00,-2.99,1605
-284612.00,-2.90,1617
-284356.00,-2.95,1629
-285348.00,-3.03,1641
-284527.00,-2.94,1652
-284074.00,-2.89,1665
-284662.00,-2.94,1676
-284739.00,-3.00,1688
-284402.00,-3.09,1699
-284109.00,-3.15,1712
-285142.00,-3.15,1723
-284129.00,-3.22,1734
-283917.00,-3.08,1746
-285641.00,-2.95,1758
-284903.00,-2.94,1770
-283975.00,-2.92,1781
-284724.00,-2.95,1794
-284679.00,-3.07,1805
-284391.00,-3.11,1817
-285298.00,-3.11,1828
-284510.00,-3.19,1841
-284270.00,-3.21,1852
-285148.00,-2.96,1863
-284660.00,-2.91,1875
-284821.00,-2.87,1887
-284988.00,-2.91,1899
-284560.00,-2.96,1910
-284282.00,-3.01,1923
-284171.00,-3.07,1934
-284252.00,-3.13,1946
-284328.00,-3.10,1957
-284648.00,-3.04,1970
-284690.00,-3.05,1981
-284410.00,-3.10,1993
-284680.00,-3.07,2004
-285356.00,-3.01,2016
-284461.00,-3.03,2028
-284577.00,-3.02,2039
-285259.00,-2.98,2052
-284517.00,-2.94,2063
-284349.00,-3.02,2075
-284745.00,-3.06,2086
-284594.00,-3.10,2099
-284181.00,-3.11,2110
-284721.00,-3.20,2122
-285148.00,-3.22,2134
-284468.00,-3.24,2146
-284552.00,-3.09,2157
-284157.00,-2.97,2168
-284992.00,-2.95,2181
-285048.00,-2.84,2192
-284224.00,-2.73,2204
-284810.00,-2.83,2215
-284348.00,-2.96,2228
-284475.00,-3.00,2239
-285501.00,-3.18,2251
-284185.00,-3.31,2263
-283402.00,-3.42,2275
-284008.00,-3.43,2286
-284829.00,-3.25,2298
-284556.00,-3.11,2310
-284024.00,-2.82,2321
-284648.00,-2.80,2333
-284670.00,-2.85,2344
-285481.00,-2.75,2357
-284921.00,-2.82,2368
-283412.00,-2.88,2380
-285054.00,-3.09,2392
-286102.00,-3.22,2404
-284470.00,-3.15,2415
-284209.00,-3.17,2427
-284610.00,-3.19,2439
-284721.00,-3.16,2451
-285192.00,-3.05,2462
-284769.00,-3.01,2473
-284159.00,-3.08,2486
-284181.00,-3.06,2497
-284502.00,-3.03,2509
-285377.00,-3.00,2521
-284120.00,-2.95,2533
-284118.00,-3.07,2544
-285909.00,-3.23,2556
-285084.00,-3.25,2568
-284026.00,-3.21,2580
-284596.00,-3.19,2591
-283935.00,-3.16,2604
-284714.00,-3.18,2615
