1005262.00
-265025.00
22.71,-6.02,133
-4.24,-6.56,144
0.14,-5.07,155
45.40,-3.38,166
41.38,-3.94,178
23.17,-5.93,190
20.55,-7.17,201
-0.97,-7.01,212
10.50,-4.89,224
42.70,-2.75,235
34.86,-2.82,246
25.19,-4.93,258
23.44,-5.77,270
2.21,-5.91,281
6.41,-4.11,292
38.40,-2.26,304
34.50,-3.50,315
29.75,-5.33,326
24.46,-7.32,337
-4.37,-7.15,349
3.57,-5.03,361
43.49,-3.74,372
41.78,-3.03,384
26.95,-5.35,395
20.28,-6.44,406
-6.54,-5.69,417
8.11,-3.40,429
55.07,-1.36,441
34.17,-3.03,452
19.04,-5.03,463
22.19,-6.87,475
-3.41,-6.20,486
13.07,-3.83,497
48.10,-3.14,508
27.90,-3.96,521
22.31,-5.83,532
26.72,-7.03,543
-2.56,-5.78,555
10.70,-3.43,566
43.48,-1.60,577
32.44,-2.48,588
31.37,-4.90,601
20.62,-6.31,612
-8.07,-5.94,623
11.51,-3.62,634
48.16,-2.42,646
35.87,-4.18,657
25.70,-6.14,668
14.20,-7.36,680
-5.85,-6.24,692
19.54,-3.77,703
49.78,-2.55,714
30.79,-3.42,726
21.09,-5.88,737
17.35,-7.04,748
0.57,-5.14,760
17.10,-3.56,772
42.65,-2.13,783
28.14,-4.45,794
26.43,-6.17,805
21.00,-7.37,817
-8.00,-6.50,828
14.36,-3.21,840
48.12,-3.03,851
32.97,-3.67,863
29.59,-6.03,874
15.37,-7.12,885
-13.25,-5.13,897
19.22,-3.41,908
54.04,-1.95,920
28.07,-4.28,931
22.31,-6.40,943
12.05,-6.72,954
-7.15,-6.11,965
25.74,-3.10,976
47.50,-3.29,988
22.64,-5.04,1000
25.63,-6.43,1011
14.49,-7.37,1022
-3.41,-4.90,1034
26.27,-3.07,1045
41.45,-2.19,1056
25.22,-3.86,1068
30.39,-6.25,1080
14.03,-6.53,1091
-10.00,-5.49,1102
25.54,-3.09,1114
45.70,-2.68,1125
27.30,-5.29,1136
28.36,-7.14,1147
7.49,-7.64,1159
-10.98,-6.09,1171
28.13,-3.13,1182
50.24,-3.46,1193
27.47,-4.70,1205
22.85,-6.44,1216
7.68,-6.76,1227
-4.54,-4.29,1239
32.44,-2.99,1251
45.79,-2.82,1262
22.12,-5.05,1273
22.12,-7.65,1285
9.87,-7.35,1296
-1.12,-6.48,1307
28.00,-3.84,1318
41.99,-3.37,1331
27.57,-5.29,1342
26.35,-6.42,1353
12.31,-7.28,1364
-3.79,-4.57,1376
29.99,-2.60,1387
45.58,-2.27,1398
30.80,-4.11,1411
26.15,-6.96,1422
2.52,-6.54,1433
-5.67,-4.91,1444
32.59,-3.61,1456
45.82,-4.13,1467
23.49,-6.54,1478
21.81,-7.57,1490
5.42,-6.65,1502
