⸮88949.00
-281557.00
-281130,989072,1055
-281818,989290,1056
-281802,989384,1065
-281646,989509,1077
-280974,989674,1088
-281179,989662,1099
-281634,989956,1111
-281175,989918,1122
-281191,989744,1134
-281250,989712,1145
-280927,989450,1158
-281760,989419,1169
-281700,989227,1181
-280895,989179,1192
-280962,988909,1205
-281914,988853,1216
-282623,988957,1228
-281933,989097,1240
-281125,989353,1252
-281892,989473,1263
-281575,989727,1275
-281084,989931,1287
-281303,989921,1299
-280982,989951,1310
-281300,989909,1323
-281928,989462,1334
-281371,989294,1346
-280689,988993,1357
-281593,988984,1370
-281480,988648,1381
-281705,988634,1393
-281917,988805,1404
-281632,989061,1417
-281898,989406,1428
-281936,989543,1440
-280750,989818,1452
-280606,989871,1464
-281878,989768,1475
-281703,989562,1487
-280734,989390,1499
-281341,989379,1511
-282011,989244,1522
-281161,989002,1534
-281490,988830,1546
-281522,988813,1558
-281572,988763,1569
-281987,988684,1582
-282144,988942,1593
-281486,989116,1605
-281493,989325,1616
-281745,989654,1629
-281212,989730,1640
-281383,989642,1652
-281225,989489,1664
-281436,989455,1676
-281263,989423,1687
-280969,989331,1699
-282192,989223,1711
-281614,989122,1723
-281739,989057,1734
-281811,988942,1746
-281542,988949,1758
-282063,989099,1770
-281458,989301,1781
-280985,989529,1794
-281603,989584,1805
-282191,989435,1817
-281902,989592,1828
-281135,989468,1841
-280671,989394,1852
-281433,989349,1864
-281418,989168,1875
-281873,989235,1888
-281796,989062,1899
-280759,989072,1911
-281915,989170,1923
-282160,989214,1935
-281048,989441,1946
-280978,989523,1958
-280651,989813,1970
-280951,989803,1982
-282754,989882,1993
-282432,989952,2006
-280674,989860,2017
-280800,989884,2029
-281326,989675,2040
-282019,989458,2053
-280990,989269,2064
-280213,988989,2076
-281624,988981,2087
-282834,988977,2100
-282066,989136,2111
-280823,989469,2123
-280486,989857,2135
-281757,990223,2147
-281539,989937,2158
-281858,989922,2170
-281154,989817,2182
-279718,989635,2194
-281563,989648,2205
-282141,989464,2217
-281687,989297,2229
-281185,988931,2241
-280733,989000,2252
-281299,989159,2265
-282038,989044,2276
-282157,989323,2288
-281151,989562,2299
-281225,989773,2312
-281158,989960,2323
-281179,989973,2335
-281972,989945,2347
-281174,989750,2359
-281548,989651,2370
-281631,989370,2382
-282120,989152,2394
-281489,989017,2406
-280468,988825,2417
-281127,989006,2429
-281971,989047,2441
-281904,989180,2453
-282169,989344,2464
-281151,989379,2477
-280390,989536,2488
-280992,989635,2500
-281235,989762,2511
-281426,989814,2524
-281005,989791,2535
-281361,989765,2547
-281951,989322,2558
-281075,989007,2571
-281497,988689,2582
-282613,988510,2594
-281667,988649,2606
-280851,988751,2618
-281220,988972,2629
-281344,989169,2641
-281665,989326,2653
-281773,989582,2665
-280702,989725,2676
-281295,989883,2689
-281448,989850,2700
-281775,989778,2712
-280718,989473,2723
-280875,989162,2736
-282162,989037,2747
-282228,988766,2759
-282175,988761,2770
-281266,988689,2783
-281279,988692,2794
-282232,988733,2806
-281565,989146,2818
-280906,989544,2830
-281668,989773,2841
-281440,989819,2853
-281451,989843,2865
-282292,989676,2877
-281134,989647,2888
-280161,989683,2900
-281485,989562,2912
-282252,989139,2924
-282401,988801,2935
-281178,988601,2948
-280888,988612,2959
-282200,988876,2971
-281495,989210,2982
-282217,989412,2995
-280263,989685,3006
-280063,989815,3018
-282409,989826,3030
-282440,989993,3042
-280800,989712,3053
-280808,989582,3065
-280185,989536,3077
-280763,989545,3089
-282791,989409,3100
-282117,988953,3112
-280531,988864,3124
-280225,988867,3136
-281915,989031,3147
-282702,989166,3160
-281209,989388,3171
-280894,989776,3183
-280698,989886,3194
-280956,990095,3207
-282415,990140,3218
-281924,989810,3230
-280056,989605,3241
-280268,989493,3254
-282275,989482,3265
-281535,989064,3277
-281588,988937,3289
-281536,988899,3301
-282035,988861,3312
-282534,989023,3324
-281485,989194,3336
-281374,989598,3348
-280989,989722,3359
-281372,989983,3372
-281417,990354,3383
-280951,990341,3395
-281913,990157,3406
-281125,989673,3419
-280844,989239,3430
-281741,989030,3442
-281474,988788,3453
-281672,988842,3466
-282052,988678,3477
-281433,988845,3489
-281417,989006,3501
-282220,989019,3513
-281395,989427,3524
-280691,989787,3536
-281381,990224,3548
-281426,990378,3560
-281882,990166,3571
-281058,989687,3584
-280432,989254,3595
-281789,989059,3607
-281676,988679,3618
-282439,988393,3631
-281140,988491,3642
-281767,988552,3654
-282206,988895,3665
-281215,989027,3678
-281307,989374,3689
-281450,989688,3701
-281420,989782,3713
-281004,989984,3725
-280923,989942,3736
-281834,989976,3748
-281711,989813,3760
-280805,989452,3772
-281219,989106,3783
-281583,988682,3795
-281857,988600,3807
-282563,988356,3819
-281938,988461,3830
-280910,988796,3843
-281648,989132,3854
-281892,989568,3866
-281666,989637,3877
-281456,989798,3890
-280908,989738,3901
-281861,989713,3913
-281560,989793,3924
-281296,989692,3937
-280615,989572,3948
-282205,989128,3960
-281428,988797,3972
-280607,988723,3984
-281481,988716,3995
-281982,988941,4007
-281510,988994,4019
-281837,989192,4031
-280580,989470,4042
-280220,989618,4055
-282601,989915,4066
-281902,989722,4078
-280934,989639,4089
-280950,989552,4102
-281038,989516,4113
-281913,989374,4125
-281351,989169,4136
-281285,989112,4149
-281786,988937,4160
-280916,988915,4172
-281523,989074,4184
-282213,989124,4196
-281457,989285,4207
-281532,989520,4219
-281183,989886,4231
-280435,990096,4243
-281617,990021,4254
-280837,989977,4267
-281432,989810,4278
-281561,989620,4290
-281422,989399,4301
-282193,989256,4314
-281353,989001,4325
-280926,989074,4337
-281348,989146,4348
-281870,989113,4361
-281739,989115,4372
-280641,989325,4384
-280783,989640,4396
-281895,990047,4408
-280885,990110,4419
-280747,990125,4431
-281221,990075,4443
-280629,989924,4455
-281789,989714,4466
-281938,989179,4478
-281336,989008,4490
-280999,988915,4502
-281334,988974,4513
-282538,989196,4526
-281839,989158,4537
-280786,989294,4549
-280998,989420,4560
-281547,989476,4573
-281902,989736,4584
-281374,989862,4596
-281248,989897,4608
-281549,989902,4620
-281002,989828,4631
-281090,989699,4643
-281021,989292,4655
-281435,989177,4667
-281880,988975,4678
-281331,988895,4690
-281598,989028,4702
-281118,989171,4714
-280935,989303,4725
-282137,989280,4738
-282047,989333,4749
-281465,989363,4761
-281806,989379,4772
-280962,989672,4785
-280421,989773,4796
-282303,989897,4808
-281558,989656,4819
-280438,989534,4832
-280746,989351,4843
-281436,989022,4855
-282991,988894,4867
-282160,988768,4879
-281507,989003,4890
-281376,989100,4902
-281828,989301,4914
-281765,989426,4926
-280661,989361,4937
-280975,989309,4950
-281810,989352,4961
-281276,989455,4973
-281643,989585,4984
-281801,989467,4997
-280883,989438,5008
-281643,989391,5020
-281721,989269,5031
-280854,989150,5044
-281273,988978,5055
-282088,988983,5067
-282521,988978,5079
-281765,989107,5091
-280970,989336,5102
-281648,989315,5114
-281302,989468,5126
-281269,989361,5138
-282637,989248,5149
-281530,989206,5161
-280643,989258,5173
-281906,989400,5185
-281885,989340,5196
-281645,989390,5209
-281685,989307,5220
-281575,989357,5232
-281807,989362,5243
-282398,989236,5256
-282299,989360,5267
-280587,989383,5279
-281391,989373,5291
-283245,989496,5303
-281968,989518,5314
-280874,989671,5326
-280548,989567,5338
-280856,989435,5350
-282278,989361,5361
-282409,989368,5373
-281686,989473,5385
-280812,989552,5397
-280884,989672,5408
-281976,989642,5421
-282078,989526,5432
-281465,989453,5444
-280727,989401,5455
-280910,989515,5468
-282372,989549,5479
-282436,989430,5491
-280780,989377,5502
-280899,989303,5515
-282029,989407,5526
-282277,989349,5538
-281820,989241,5550
-281275,989115,5562
-280746,989251,5573
-281210,989434,5585
-282796,989587,5597
-281088,989715,5609
-280431,989686,5620
-282343,989557,5633
-281533,989521,5644
-281317,989370,5656
-282509,989462,5667
-281297,989480,5680
-281571,989536,5691
-281735,989447,5703
-280678,989203,5714
-281771,989186,5727
-281083,989066,5738
-280795,989090,5750
-282870,989261,5762
