⸮86818.00
-246064.00
-245808.00,987045.0,1001
-246070.00,987146.0,1002
-245078.00,987263.0,1011
-245263.00,987319.0,1024
-246006.00,987549.0,1035
-245880.00,987572.0,1047
-245312.00,987524.0,1058
-244969.00,987361.0,1071
-245166.00,987141.0,1082
-246267.00,987195.0,1094
-246454.00,987095.0,1105
-245139.00,987184.0,1118
-245324.00,987344.0,1129
-245400.00,987522.0,1141
-246040.00,987571.0,1153
-246214.00,987397.0,1165
-245174.00,987240.0,1176
-244761.00,987180.0,1188
-245467.00,987288.0,1200
-246567.00,987366.0,1212
-245758.00,987250.0,1223
-244780.00,987232.0,1235
-245929.00,987251.0,1247
-246634.00,987173.0,1259
-245602.00,986989.0,1270
-245145.00,986971.0,1283
-245139.00,987344.0,1294
-245657.00,987410.0,1306
-246318.00,987421.0,1317
-245050.00,987267.0,1330
-244882.00,987194.0,1341
-245986.00,987084.0,1353
-246271.00,986838.0,1364
-245850.00,986873.0,1377
-244740.00,986959.0,1388
-244958.00,987104.0,1400
-245890.00,987434.0,1412
-245862.00,987486.0,1423
-245560.00,987341.0,1435
-245125.00,987029.0,1446
-245391.00,987020.0,1459
-245934.00,987068.0,1470
-245677.00,987011.0,1482
-245247.00,987302.0,1494
-245262.00,987267.0,1506
-245946.00,987247.0,1517
-246060.00,987229.0,1529
-245517.00,986937.0,1541
-245751.00,986844.0,1553
-245024.00,987050.0,1564
-245698.00,987333.0,1576
-245922.00,987423.0,1588
-245161.00,987436.0,1600
-245597.00,987353.0,1611
-245201.00,987304.0,1624
-245754.00,987405.0,1635
-245143.00,987248.0,1647
-245890.00,987107.0,1658
-245224.00,987046.0,1671
-245752.00,987206.0,1682
-246177.00,987358.0,1694
-244950.00,987348.0,1705
-245420.00,987167.0,1718
-246188.00,987264.0,1729
-245241.00,987271.0,1741
-245298.00,987263.0,1753
-245860.00,987439.0,1765
-245164.00,987433.0,1776
-245669.00,987158.0,1788
-246260.00,986891.0,1800
-245098.00,986989.0,1812
-245514.00,987127.0,1823
-245909.00,987201.0,1836
-245454.00,987320.0,1847
-246269.00,987350.0,1859
-245302.00,987416.0,1870
-244758.00,987516.0,1883
-246257.00,987364.0,1894
-245945.00,987124.0,1906
-245553.00,987128.0,1917
-245100.00,987175.0,1930
-245157.00,987019.0,1941
-246767.00,987091.0,1953
-245804.00,987200.0,1965
-244887.00,987340.0,1977
-245690.00,987499.0,1988
-245756.00,987598.0,2000
-246167.00,987416.0,2012
-245740.00,987198.0,2024
-245010.00,987227.0,2035
-246443.00,987222.0,2048
-246314.00,987111.0,2059
-245080.00,986980.0,2071
-244917.00,986919.0,2082
-245240.00,987056.0,2095
-246524.00,987169.0,2106
-245919.00,987177.0,2118
-244884.00,987108.0,2129
-245173.00,987076.0,2142
-245172.00,987243.0,2153
-246557.00,987404.0,2165
-245770.00,987307.0,2177
-244232.00,987095.0,2189
-245892.00,987254.0,2200
-246205.00,987263.0,2212
-246110.00,987254.0,2224
-245784.00,987022.0,2236
-244643.00,986893.0,2247
-245606.00,987337.0,2259
-246155.00,987454.0,2271
-245759.00,987302.0,2282
-245207.00,987322.0,2294
-244707.00,987437.0,2306
-245565.00,987456.0,2318
-246701.00,987371.0,2329
-245570.00,986991.0,2341
-245006.00,986870.0,2353
-245239.00,986903.0,2365
-245962.00,987000.0,2376
-246499.00,987046.0,2388
-245620.00,987091.0,2400
-244722.00,987257.0,2412
-246028.00,987433.0,2423
-245785.00,987589.0,2436
-245197.00,987678.0,2447
-244693.00,987452.0,2459
-246058.00,987426.0,2470
-246515.00,987314.0,2483
-245008.00,987138.0,2494
-245360.00,986797.0,2506
-245406.00,986756.0,2518
-245908.00,986777.0,2530
-246534.00,986902.0,2541
-245159.00,986941.0,2553
-244937.00,987225.0,2565
-245644.00,987324.0,2577
-246061.00,987382.0,2588
-245814.00,987463.0,2600
-244501.00,987523.0,2612
-244741.00,987495.0,2624
-246413.00,987572.0,2635
-246126.00,987178.0,2648
